mol_index,bit_id,description
96,33,Bit 33: no substructure found
97,33,Bit 33: no substructure found
98,33,Bit 33: substructure detected but no common functional groups matched
99,33,Bit 33: substructure detected but no common functional groups matched
100,33,Bit 33: substructure detected but no common functional groups matched
101,33,Bit 33: substructure detected but no common functional groups matched
102,33,Bit 33: substructure detected but no common functional groups matched
103,33,Bit 33: substructure detected but no common functional groups matched
104,33,Bit 33: substructure detected but no common functional groups matched
105,33,Bit 33: no substructure found
106,33,Bit 33: substructure detected but no common functional groups matched
107,33,Bit 33: substructure detected but no common functional groups matched
108,33,Bit 33: substructure detected but no common functional groups matched
109,33,Bit 33: substructure detected but no common functional groups matched
110,33,Bit 33: substructure detected but no common functional groups matched
111,33,Bit 33: substructure detected but no common functional groups matched
112,33,Bit 33: substructure detected but no common functional groups matched
113,33,Bit 33: substructure detected but no common functional groups matched
114,33,Bit 33: no substructure found
115,33,Bit 33: no substructure found
116,33,Bit 33: substructure detected but no common functional groups matched
117,33,Bit 33: no substructure found
118,33,Bit 33: substructure detected but no common functional groups matched
119,33,Bit 33: no substructure found
120,33,Bit 33: substructure detected but no common functional groups matched
121,33,Bit 33: substructure detected but no common functional groups matched
122,33,Bit 33: substructure detected but no common functional groups matched
123,33,Bit 33: substructure detected but no common functional groups matched
124,33,Bit 33: substructure detected but no common functional groups matched
125,33,Bit 33: substructure detected but no common functional groups matched
126,33,Bit 33: substructure detected but no common functional groups matched
127,33,Bit 33: substructure detected but no common functional groups matched
128,33,Bit 33: no substructure found
129,33,Bit 33: substructure detected but no common functional groups matched
130,33,Bit 33: substructure detected but no common functional groups matched
131,33,Bit 33: substructure detected but no common functional groups matched
132,33,Bit 33: substructure detected but no common functional groups matched
133,33,Bit 33: substructure detected but no common functional groups matched
134,33,Bit 33: no substructure found
135,33,Bit 33: substructure detected but no common functional groups matched
136,33,Bit 33: substructure detected but no common functional groups matched
137,33,Bit 33: substructure detected but no common functional groups matched
138,33,Bit 33: no substructure found
139,33,Bit 33: substructure detected but no common functional groups matched
140,33,Bit 33: substructure detected but no common functional groups matched
141,33,Bit 33: no substructure found
142,33,Bit 33: no substructure found
143,33,Bit 33: no substructure found
144,33,Bit 33: substructure detected but no common functional groups matched
145,33,Bit 33: substructure detected but no common functional groups matched
146,33,Bit 33: substructure detected but no common functional groups matched
147,33,Bit 33: substructure detected but no common functional groups matched
148,33,Bit 33: substructure detected but no common functional groups matched
149,33,Bit 33: substructure detected but no common functional groups matched
150,33,Bit 33: substructure detected but no common functional groups matched
151,33,Bit 33: no substructure found
152,33,Bit 33: substructure detected but no common functional groups matched
153,33,Bit 33: substructure detected but no common functional groups matched
154,33,Bit 33: no substructure found
155,33,Bit 33: no substructure found
156,33,Bit 33: substructure detected but no common functional groups matched
157,33,Bit 33: substructure detected but no common functional groups matched
158,33,Bit 33: substructure detected but no common functional groups matched
159,33,Bit 33: substructure detected but no common functional groups matched
160,33,Bit 33: no substructure found
161,33,Bit 33: substructure detected but no common functional groups matched
162,33,Bit 33: substructure detected but no common functional groups matched
163,33,Bit 33: substructure detected but no common functional groups matched
164,33,Bit 33: substructure detected but no common functional groups matched
165,33,Bit 33: no substructure found
166,33,Bit 33: substructure detected but no common functional groups matched
167,33,Bit 33: no substructure found
168,33,Bit 33: substructure detected but no common functional groups matched
169,33,Bit 33: substructure detected but no common functional groups matched
170,33,Bit 33: substructure detected but no common functional groups matched
171,33,Bit 33: substructure detected but no common functional groups matched
172,33,Bit 33: substructure detected but no common functional groups matched
173,33,Bit 33: substructure detected but no common functional groups matched
174,33,Bit 33: no substructure found
175,33,Bit 33: substructure detected but no common functional groups matched
176,33,Bit 33: no substructure found
177,33,Bit 33: substructure detected but no common functional groups matched
178,33,Bit 33: no substructure found
179,33,Bit 33: no substructure found
180,33,Bit 33: substructure detected but no common functional groups matched
181,33,Bit 33: substructure detected but no common functional groups matched
182,33,Bit 33: substructure detected but no common functional groups matched
183,33,Bit 33: substructure detected but no common functional groups matched
184,33,Bit 33: substructure detected but no common functional groups matched
185,33,Bit 33: substructure detected but no common functional groups matched
186,33,Bit 33: substructure detected but no common functional groups matched
187,33,Bit 33: substructure detected but no common functional groups matched
188,33,Bit 33: substructure detected but no common functional groups matched
189,33,Bit 33: substructure detected but no common functional groups matched
190,33,Bit 33: no substructure found
191,33,Bit 33: substructure detected but no common functional groups matched
192,33,Bit 33: substructure detected but no common functional groups matched
193,33,Bit 33: substructure detected but no common functional groups matched
194,33,Bit 33: no substructure found
195,33,Bit 33: substructure detected but no common functional groups matched
196,33,Bit 33: substructure detected but no common functional groups matched
197,33,Bit 33: substructure detected but no common functional groups matched
0,25,Bit 25: no substructure found
1,25,Bit 25: no substructure found
2,25,Bit 25: no substructure found
3,25,Bit 25: no substructure found
4,25,Bit 25: no substructure found
5,25,Bit 25: no substructure found
6,25,Bit 25: no substructure found
7,25,Bit 25: no substructure found
8,25,Bit 25: no substructure found
9,25,Bit 25: no substructure found
10,25,Bit 25: no substructure found
11,25,Bit 25: no substructure found
12,25,Bit 25: no substructure found
13,25,Bit 25: no substructure found
14,25,Bit 25: no substructure found
15,25,Bit 25: no substructure found
16,25,Bit 25: no substructure found
17,25,Bit 25: no substructure found
18,25,Bit 25: substructure detected but no common functional groups matched
19,25,Bit 25: no substructure found
20,25,Bit 25: no substructure found
21,25,Bit 25: no substructure found
22,25,Bit 25: no substructure found
23,25,Bit 25: no substructure found
24,25,Bit 25: no substructure found
25,25,Bit 25: no substructure found
26,25,Bit 25: no substructure found
27,25,Bit 25: no substructure found
28,25,Bit 25: no substructure found
29,25,Bit 25: no substructure found
30,25,Bit 25: no substructure found
31,25,Bit 25: no substructure found
32,25,Bit 25: no substructure found
33,25,Bit 25: no substructure found
34,25,Bit 25: no substructure found
35,25,Bit 25: no substructure found
36,25,Bit 25: no substructure found
37,25,Bit 25: substructure detected but no common functional groups matched
38,25,Bit 25: no substructure found
39,25,Bit 25: no substructure found
40,25,Bit 25: no substructure found
41,25,Bit 25: no substructure found
42,25,Bit 25: no substructure found
43,25,Bit 25: no substructure found
44,25,Bit 25: no substructure found
45,25,Bit 25: no substructure found
46,25,Bit 25: no substructure found
47,25,Bit 25: no substructure found
48,25,Bit 25: no substructure found
49,25,Bit 25: no substructure found
50,25,Bit 25: no substructure found
51,25,Bit 25: no substructure found
52,25,Bit 25: no substructure found
53,25,Bit 25: no substructure found
54,25,Bit 25: no substructure found
55,25,Bit 25: no substructure found
56,25,Bit 25: no substructure found
57,25,Bit 25: no substructure found
58,25,Bit 25: no substructure found
59,25,Bit 25: no substructure found
60,25,Bit 25: no substructure found
61,25,Bit 25: no substructure found
62,25,Bit 25: no substructure found
63,25,Bit 25: no substructure found
64,25,Bit 25: no substructure found
65,25,Bit 25: no substructure found
66,25,Bit 25: no substructure found
67,25,Bit 25: no substructure found
68,25,Bit 25: no substructure found
69,25,Bit 25: no substructure found
70,25,Bit 25: no substructure found
71,25,Bit 25: no substructure found
72,25,Bit 25: no substructure found
73,25,Bit 25: no substructure found
74,25,Bit 25: no substructure found
75,25,Bit 25: no substructure found
76,25,Bit 25: no substructure found
77,25,Bit 25: no substructure found
78,25,Bit 25: no substructure found
79,25,Bit 25: no substructure found
80,25,Bit 25: no substructure found
81,25,Bit 25: no substructure found
82,25,Bit 25: no substructure found
83,25,Bit 25: no substructure found
84,25,Bit 25: no substructure found
85,25,Bit 25: no substructure found
86,25,Bit 25: no substructure found
87,25,Bit 25: no substructure found
88,25,Bit 25: no substructure found
89,25,Bit 25: no substructure found
90,25,Bit 25: no substructure found
91,25,Bit 25: no substructure found
92,25,Bit 25: no substructure found
93,25,Bit 25: no substructure found
94,25,Bit 25: no substructure found
95,25,Bit 25: no substructure found
96,25,Bit 25: no substructure found
97,25,Bit 25: no substructure found
98,25,Bit 25: no substructure found
99,25,Bit 25: no substructure found
100,25,Bit 25: no substructure found
101,25,Bit 25: no substructure found
102,25,Bit 25: no substructure found
103,25,Bit 25: no substructure found
104,25,Bit 25: no substructure found
105,25,Bit 25: no substructure found
106,25,Bit 25: no substructure found
107,25,Bit 25: no substructure found
108,25,Bit 25: no substructure found
109,25,Bit 25: no substructure found
110,25,Bit 25: no substructure found
111,25,Bit 25: no substructure found
112,25,Bit 25: no substructure found
113,25,Bit 25: no substructure found
114,25,Bit 25: no substructure found
115,25,Bit 25: no substructure found
116,25,Bit 25: no substructure found
117,25,Bit 25: no substructure found
118,25,Bit 25: no substructure found
119,25,Bit 25: no substructure found
120,25,Bit 25: no substructure found
121,25,Bit 25: no substructure found
122,25,Bit 25: no substructure found
123,25,Bit 25: no substructure found
124,25,Bit 25: no substructure found
125,25,Bit 25: no substructure found
126,25,Bit 25: no substructure found
127,25,Bit 25: no substructure found
128,25,Bit 25: no substructure found
129,25,Bit 25: no substructure found
130,25,Bit 25: no substructure found
131,25,Bit 25: no substructure found
132,25,Bit 25: no substructure found
133,25,Bit 25: no substructure found
134,25,Bit 25: no substructure found
135,25,Bit 25: no substructure found
136,25,Bit 25: no substructure found
137,25,Bit 25: no substructure found
138,25,Bit 25: no substructure found
139,25,Bit 25: no substructure found
140,25,Bit 25: no substructure found
141,25,Bit 25: substructure detected but no common functional groups matched
142,25,Bit 25: no substructure found
143,25,Bit 25: no substructure found
144,25,Bit 25: no substructure found
145,25,Bit 25: no substructure found
146,25,Bit 25: no substructure found
147,25,Bit 25: no substructure found
148,25,Bit 25: no substructure found
149,25,Bit 25: no substructure found
150,25,Bit 25: substructure detected but no common functional groups matched
151,25,Bit 25: no substructure found
152,25,Bit 25: no substructure found
153,25,Bit 25: no substructure found
154,25,Bit 25: no substructure found
155,25,Bit 25: no substructure found
156,25,Bit 25: no substructure found
157,25,Bit 25: no substructure found
158,25,Bit 25: no substructure found
159,25,Bit 25: no substructure found
160,25,Bit 25: no substructure found
161,25,Bit 25: no substructure found
162,25,Bit 25: no substructure found
163,25,Bit 25: no substructure found
164,25,Bit 25: no substructure found
165,25,Bit 25: no substructure found
166,25,Bit 25: no substructure found
167,25,Bit 25: no substructure found
168,25,Bit 25: no substructure found
169,25,Bit 25: no substructure found
170,25,Bit 25: no substructure found
171,25,Bit 25: no substructure found
172,25,Bit 25: no substructure found
173,25,Bit 25: no substructure found
174,25,Bit 25: no substructure found
175,25,Bit 25: no substructure found
176,25,Bit 25: no substructure found
177,25,Bit 25: no substructure found
178,25,Bit 25: no substructure found
179,25,Bit 25: no substructure found
180,25,Bit 25: no substructure found
181,25,Bit 25: no substructure found
182,25,Bit 25: no substructure found
183,25,Bit 25: no substructure found
184,25,Bit 25: no substructure found
185,25,Bit 25: no substructure found
186,25,Bit 25: no substructure found
187,25,Bit 25: no substructure found
188,25,Bit 25: no substructure found
189,25,Bit 25: no substructure found
190,25,Bit 25: no substructure found
191,25,Bit 25: no substructure found
192,25,Bit 25: no substructure found
193,25,Bit 25: no substructure found
194,25,Bit 25: no substructure found
195,25,Bit 25: no substructure found
196,25,Bit 25: no substructure found
197,25,Bit 25: no substructure found
0,39,Bit 39: no substructure found
1,39,Bit 39: no substructure found
2,39,Bit 39: no substructure found
3,39,Bit 39: no substructure found
4,39,Bit 39: no substructure found
5,39,Bit 39: no substructure found
6,39,Bit 39: no substructure found
7,39,Bit 39: no substructure found
8,39,Bit 39: no substructure found
9,39,Bit 39: no substructure found
10,39,Bit 39: no substructure found
11,39,Bit 39: no substructure found
12,39,Bit 39: no substructure found
13,39,Bit 39: no substructure found
14,39,Bit 39: no substructure found
15,39,Bit 39: no substructure found
16,39,Bit 39: no substructure found
17,39,Bit 39: no substructure found
18,39,Bit 39: no substructure found
19,39,Bit 39: no substructure found
20,39,Bit 39: no substructure found
21,39,Bit 39: no substructure found
22,39,Bit 39: no substructure found
23,39,Bit 39: no substructure found
24,39,Bit 39: no substructure found
25,39,Bit 39: no substructure found
26,39,Bit 39: no substructure found
27,39,Bit 39: no substructure found
28,39,Bit 39: no substructure found
29,39,Bit 39: no substructure found
30,39,Bit 39: no substructure found
31,39,Bit 39: no substructure found
32,39,Bit 39: no substructure found
33,39,Bit 39: no substructure found
34,39,Bit 39: no substructure found
35,39,Bit 39: no substructure found
36,39,Bit 39: no substructure found
37,39,Bit 39: no substructure found
38,39,Bit 39: no substructure found
39,39,Bit 39: no substructure found
40,39,Bit 39: no substructure found
41,39,Bit 39: no substructure found
42,39,Bit 39: no substructure found
43,39,Bit 39: no substructure found
44,39,Bit 39: no substructure found
45,39,Bit 39: no substructure found
46,39,Bit 39: no substructure found
47,39,Bit 39: contains ketone and ether and alkene and ester and halide
48,39,Bit 39: no substructure found
49,39,Bit 39: no substructure found
50,39,Bit 39: no substructure found
51,39,Bit 39: no substructure found
52,39,Bit 39: no substructure found
53,39,Bit 39: no substructure found
54,39,Bit 39: no substructure found
55,39,Bit 39: no substructure found
56,39,Bit 39: no substructure found
57,39,Bit 39: no substructure found
58,39,Bit 39: no substructure found
59,39,Bit 39: no substructure found
60,39,Bit 39: no substructure found
61,39,Bit 39: no substructure found
62,39,Bit 39: no substructure found
63,39,Bit 39: no substructure found
64,39,Bit 39: no substructure found
65,39,Bit 39: no substructure found
66,39,Bit 39: no substructure found
67,39,Bit 39: no substructure found
68,39,Bit 39: no substructure found
69,39,Bit 39: no substructure found
70,39,Bit 39: no substructure found
71,39,Bit 39: no substructure found
72,39,Bit 39: no substructure found
73,39,Bit 39: no substructure found
74,39,Bit 39: no substructure found
75,39,Bit 39: no substructure found
76,39,Bit 39: no substructure found
77,39,Bit 39: no substructure found
78,39,Bit 39: no substructure found
79,39,Bit 39: no substructure found
80,39,Bit 39: no substructure found
81,39,Bit 39: no substructure found
82,39,Bit 39: no substructure found
83,39,Bit 39: no substructure found
84,39,Bit 39: no substructure found
85,39,Bit 39: no substructure found
86,39,Bit 39: no substructure found
87,39,Bit 39: no substructure found
88,39,Bit 39: no substructure found
89,39,Bit 39: no substructure found
90,39,Bit 39: no substructure found
91,39,Bit 39: no substructure found
92,39,Bit 39: no substructure found
93,39,Bit 39: no substructure found
94,39,Bit 39: no substructure found
95,39,Bit 39: no substructure found
96,39,Bit 39: no substructure found
97,39,Bit 39: no substructure found
98,39,Bit 39: no substructure found
99,39,Bit 39: no substructure found
100,39,Bit 39: no substructure found
101,39,Bit 39: no substructure found
102,39,Bit 39: no substructure found
103,39,Bit 39: no substructure found
104,39,Bit 39: no substructure found
105,39,Bit 39: no substructure found
106,39,Bit 39: no substructure found
107,39,Bit 39: no substructure found
108,39,Bit 39: no substructure found
109,39,Bit 39: no substructure found
110,39,Bit 39: no substructure found
111,39,Bit 39: no substructure found
112,39,Bit 39: no substructure found
113,39,Bit 39: no substructure found
114,39,Bit 39: no substructure found
115,39,Bit 39: no substructure found
116,39,Bit 39: no substructure found
117,39,Bit 39: no substructure found
118,39,Bit 39: no substructure found
119,39,Bit 39: no substructure found
120,39,Bit 39: no substructure found
121,39,Bit 39: no substructure found
122,39,Bit 39: no substructure found
123,39,Bit 39: no substructure found
124,39,Bit 39: no substructure found
125,39,Bit 39: no substructure found
126,39,Bit 39: no substructure found
127,39,Bit 39: no substructure found
128,39,Bit 39: no substructure found
129,39,Bit 39: no substructure found
130,39,Bit 39: no substructure found
131,39,Bit 39: no substructure found
132,39,Bit 39: no substructure found
133,39,Bit 39: no substructure found
134,39,Bit 39: no substructure found
135,39,Bit 39: no substructure found
136,39,Bit 39: no substructure found
137,39,Bit 39: no substructure found
138,39,Bit 39: no substructure found
139,39,Bit 39: no substructure found
140,39,Bit 39: no substructure found
141,39,Bit 39: no substructure found
142,39,Bit 39: no substructure found
143,39,Bit 39: no substructure found
144,39,Bit 39: no substructure found
145,39,Bit 39: no substructure found
146,39,Bit 39: no substructure found
147,39,Bit 39: no substructure found
148,39,Bit 39: no substructure found
149,39,Bit 39: no substructure found
150,39,Bit 39: no substructure found
151,39,Bit 39: no substructure found
152,39,Bit 39: no substructure found
153,39,Bit 39: no substructure found
154,39,Bit 39: no substructure found
155,39,Bit 39: no substructure found
156,39,Bit 39: no substructure found
157,39,Bit 39: no substructure found
158,39,Bit 39: no substructure found
159,39,Bit 39: no substructure found
160,39,Bit 39: no substructure found
161,39,Bit 39: no substructure found
162,39,Bit 39: no substructure found
163,39,Bit 39: no substructure found
164,39,Bit 39: no substructure found
165,39,Bit 39: no substructure found
166,39,Bit 39: no substructure found
167,39,Bit 39: no substructure found
168,39,Bit 39: no substructure found
169,39,Bit 39: no substructure found
170,39,Bit 39: no substructure found
171,39,Bit 39: no substructure found
172,39,Bit 39: no substructure found
173,39,Bit 39: no substructure found
174,39,Bit 39: no substructure found
175,39,Bit 39: no substructure found
176,39,Bit 39: no substructure found
177,39,Bit 39: no substructure found
178,39,Bit 39: no substructure found
179,39,Bit 39: no substructure found
180,39,Bit 39: no substructure found
181,39,Bit 39: no substructure found
182,39,Bit 39: no substructure found
183,39,Bit 39: no substructure found
184,39,Bit 39: no substructure found
185,39,Bit 39: no substructure found
186,39,Bit 39: no substructure found
187,39,Bit 39: no substructure found
188,39,Bit 39: no substructure found
189,39,Bit 39: no substructure found
190,39,Bit 39: no substructure found
191,39,Bit 39: no substructure found
192,39,Bit 39: no substructure found
193,39,Bit 39: no substructure found
194,39,Bit 39: no substructure found
195,39,Bit 39: no substructure found
196,39,Bit 39: no substructure found
197,39,Bit 39: no substructure found
0,49,Bit 49: no substructure found
1,49,Bit 49: no substructure found
2,49,Bit 49: no substructure found
3,49,Bit 49: no substructure found
4,49,Bit 49: contains ketone
5,49,Bit 49: no substructure found
6,49,Bit 49: no substructure found
7,49,Bit 49: no substructure found
8,49,Bit 49: no substructure found
9,49,Bit 49: no substructure found
10,49,Bit 49: no substructure found
11,49,Bit 49: no substructure found
12,49,Bit 49: no substructure found
13,49,Bit 49: no substructure found
14,49,Bit 49: no substructure found
15,49,Bit 49: no substructure found
16,49,Bit 49: no substructure found
17,49,Bit 49: no substructure found
18,49,Bit 49: no substructure found
19,49,Bit 49: no substructure found
20,49,Bit 49: no substructure found
21,49,Bit 49: no substructure found
22,49,Bit 49: no substructure found
23,49,Bit 49: no substructure found
24,49,Bit 49: no substructure found
25,49,Bit 49: no substructure found
26,49,Bit 49: no substructure found
27,49,Bit 49: no substructure found
28,49,Bit 49: no substructure found
29,49,Bit 49: no substructure found
30,49,Bit 49: contains ketone
31,49,Bit 49: no substructure found
32,49,Bit 49: no substructure found
33,49,Bit 49: no substructure found
34,49,Bit 49: no substructure found
35,49,Bit 49: no substructure found
36,49,Bit 49: no substructure found
37,49,Bit 49: no substructure found
38,49,Bit 49: no substructure found
39,49,Bit 49: no substructure found
40,49,Bit 49: no substructure found
41,49,Bit 49: no substructure found
42,49,Bit 49: no substructure found
43,49,Bit 49: no substructure found
44,49,Bit 49: no substructure found
45,49,Bit 49: no substructure found
46,49,Bit 49: no substructure found
47,49,Bit 49: no substructure found
48,49,Bit 49: no substructure found
49,49,Bit 49: no substructure found
50,49,Bit 49: no substructure found
51,49,Bit 49: no substructure found
52,49,Bit 49: no substructure found
53,49,Bit 49: no substructure found
54,49,Bit 49: no substructure found
55,49,Bit 49: no substructure found
56,49,Bit 49: no substructure found
57,49,Bit 49: no substructure found
58,49,Bit 49: no substructure found
59,49,Bit 49: no substructure found
60,49,Bit 49: no substructure found
61,49,Bit 49: no substructure found
62,49,Bit 49: no substructure found
63,49,Bit 49: no substructure found
64,49,Bit 49: no substructure found
65,49,Bit 49: no substructure found
66,49,Bit 49: no substructure found
67,49,Bit 49: no substructure found
68,49,Bit 49: no substructure found
69,49,Bit 49: no substructure found
70,49,Bit 49: no substructure found
71,49,Bit 49: no substructure found
72,49,Bit 49: no substructure found
73,49,Bit 49: no substructure found
74,49,Bit 49: no substructure found
75,49,Bit 49: no substructure found
76,49,Bit 49: no substructure found
77,49,Bit 49: no substructure found
78,49,Bit 49: no substructure found
79,49,Bit 49: no substructure found
80,49,Bit 49: no substructure found
81,49,Bit 49: no substructure found
82,49,Bit 49: no substructure found
83,49,Bit 49: no substructure found
84,49,Bit 49: no substructure found
85,49,Bit 49: no substructure found
86,49,Bit 49: no substructure found
87,49,Bit 49: no substructure found
88,49,Bit 49: no substructure found
89,49,Bit 49: no substructure found
90,49,Bit 49: no substructure found
91,49,Bit 49: no substructure found
92,49,Bit 49: no substructure found
93,49,Bit 49: no substructure found
94,49,Bit 49: no substructure found
95,49,Bit 49: no substructure found
96,49,Bit 49: no substructure found
97,49,Bit 49: no substructure found
98,49,Bit 49: no substructure found
99,49,Bit 49: no substructure found
100,49,Bit 49: no substructure found
101,49,Bit 49: no substructure found
102,49,Bit 49: no substructure found
103,49,Bit 49: no substructure found
104,49,Bit 49: no substructure found
105,49,Bit 49: no substructure found
106,49,Bit 49: no substructure found
107,49,Bit 49: no substructure found
108,49,Bit 49: no substructure found
109,49,Bit 49: no substructure found
110,49,Bit 49: no substructure found
111,49,Bit 49: no substructure found
112,49,Bit 49: no substructure found
113,49,Bit 49: no substructure found
114,49,Bit 49: no substructure found
115,49,Bit 49: no substructure found
116,49,Bit 49: no substructure found
117,49,Bit 49: no substructure found
118,49,Bit 49: no substructure found
119,49,Bit 49: no substructure found
120,49,Bit 49: no substructure found
121,49,Bit 49: no substructure found
122,49,Bit 49: no substructure found
123,49,Bit 49: no substructure found
124,49,Bit 49: no substructure found
125,49,Bit 49: no substructure found
126,49,Bit 49: no substructure found
127,49,Bit 49: no substructure found
128,49,Bit 49: no substructure found
129,49,Bit 49: no substructure found
130,49,Bit 49: no substructure found
131,49,Bit 49: no substructure found
132,49,Bit 49: no substructure found
133,49,Bit 49: no substructure found
134,49,Bit 49: no substructure found
135,49,Bit 49: no substructure found
136,49,Bit 49: no substructure found
137,49,Bit 49: no substructure found
138,49,Bit 49: no substructure found
139,49,Bit 49: contains ketone
140,49,Bit 49: no substructure found
141,49,Bit 49: no substructure found
142,49,Bit 49: no substructure found
143,49,Bit 49: no substructure found
144,49,Bit 49: no substructure found
145,49,Bit 49: no substructure found
146,49,Bit 49: no substructure found
147,49,Bit 49: no substructure found
148,49,Bit 49: no substructure found
149,49,Bit 49: no substructure found
150,49,Bit 49: no substructure found
151,49,Bit 49: no substructure found
152,49,Bit 49: no substructure found
153,49,Bit 49: no substructure found
154,49,Bit 49: no substructure found
155,49,Bit 49: contains ketone
156,49,Bit 49: no substructure found
157,49,Bit 49: no substructure found
158,49,Bit 49: no substructure found
159,49,Bit 49: no substructure found
160,49,Bit 49: no substructure found
161,49,Bit 49: no substructure found
162,49,Bit 49: no substructure found
163,49,Bit 49: no substructure found
164,49,Bit 49: no substructure found
165,49,Bit 49: no substructure found
166,49,Bit 49: no substructure found
167,49,Bit 49: no substructure found
168,49,Bit 49: no substructure found
169,49,Bit 49: no substructure found
170,49,Bit 49: no substructure found
171,49,Bit 49: no substructure found
172,49,Bit 49: no substructure found
173,49,Bit 49: no substructure found
174,49,Bit 49: no substructure found
175,49,Bit 49: no substructure found
176,49,Bit 49: no substructure found
177,49,Bit 49: no substructure found
178,49,Bit 49: no substructure found
179,49,Bit 49: no substructure found
180,49,Bit 49: no substructure found
181,49,Bit 49: no substructure found
182,49,Bit 49: no substructure found
183,49,Bit 49: no substructure found
184,49,Bit 49: no substructure found
185,49,Bit 49: no substructure found
186,49,Bit 49: no substructure found
187,49,Bit 49: no substructure found
188,49,Bit 49: no substructure found
189,49,Bit 49: no substructure found
190,49,Bit 49: no substructure found
191,49,Bit 49: no substructure found
192,49,Bit 49: no substructure found
193,49,Bit 49: no substructure found
194,49,Bit 49: no substructure found
195,49,Bit 49: no substructure found
196,49,Bit 49: no substructure found
197,49,Bit 49: no substructure found
0,40,Bit 40: no substructure found
1,40,Bit 40: no substructure found
2,40,Bit 40: no substructure found
3,40,Bit 40: no substructure found
4,40,Bit 40: no substructure found
5,40,Bit 40: no substructure found
6,40,Bit 40: no substructure found
7,40,Bit 40: no substructure found
8,40,Bit 40: no substructure found
9,40,Bit 40: no substructure found
10,40,Bit 40: no substructure found
11,40,Bit 40: no substructure found
12,40,Bit 40: no substructure found
13,40,Bit 40: no substructure found
14,40,Bit 40: no substructure found
15,40,Bit 40: no substructure found
16,40,Bit 40: no substructure found
17,40,Bit 40: no substructure found
18,40,Bit 40: no substructure found
19,40,Bit 40: no substructure found
20,40,Bit 40: no substructure found
21,40,Bit 40: no substructure found
22,40,Bit 40: no substructure found
23,40,Bit 40: no substructure found
24,40,Bit 40: no substructure found
25,40,Bit 40: no substructure found
26,40,Bit 40: no substructure found
27,40,Bit 40: no substructure found
28,40,Bit 40: no substructure found
29,40,Bit 40: no substructure found
30,40,Bit 40: no substructure found
31,40,Bit 40: no substructure found
32,40,Bit 40: no substructure found
33,40,Bit 40: no substructure found
34,40,Bit 40: no substructure found
35,40,Bit 40: no substructure found
36,40,Bit 40: no substructure found
37,40,Bit 40: no substructure found
38,40,Bit 40: no substructure found
39,40,Bit 40: no substructure found
40,40,Bit 40: no substructure found
41,40,Bit 40: no substructure found
42,40,Bit 40: no substructure found
43,40,Bit 40: no substructure found
44,40,Bit 40: no substructure found
45,40,Bit 40: no substructure found
46,40,Bit 40: no substructure found
47,40,Bit 40: no substructure found
48,40,Bit 40: no substructure found
49,40,Bit 40: no substructure found
50,40,Bit 40: no substructure found
51,40,Bit 40: no substructure found
52,40,Bit 40: no substructure found
53,40,Bit 40: no substructure found
54,40,Bit 40: no substructure found
55,40,Bit 40: no substructure found
56,40,Bit 40: no substructure found
57,40,Bit 40: no substructure found
58,40,Bit 40: no substructure found
59,40,Bit 40: no substructure found
60,40,Bit 40: no substructure found
61,40,Bit 40: no substructure found
62,40,Bit 40: no substructure found
63,40,Bit 40: no substructure found
64,40,Bit 40: no substructure found
65,40,Bit 40: no substructure found
66,40,Bit 40: no substructure found
67,40,Bit 40: no substructure found
68,40,Bit 40: no substructure found
69,40,Bit 40: no substructure found
70,40,Bit 40: no substructure found
71,40,Bit 40: no substructure found
72,40,Bit 40: no substructure found
73,40,Bit 40: no substructure found
74,40,Bit 40: no substructure found
75,40,Bit 40: no substructure found
76,40,Bit 40: no substructure found
77,40,Bit 40: no substructure found
78,40,Bit 40: no substructure found
79,40,Bit 40: substructure detected but no common functional groups matched
80,40,Bit 40: no substructure found
81,40,Bit 40: no substructure found
82,40,Bit 40: no substructure found
83,40,Bit 40: no substructure found
84,40,Bit 40: no substructure found
85,40,Bit 40: no substructure found
86,40,Bit 40: no substructure found
87,40,Bit 40: no substructure found
88,40,Bit 40: no substructure found
89,40,Bit 40: no substructure found
90,40,Bit 40: no substructure found
91,40,Bit 40: no substructure found
92,40,Bit 40: no substructure found
93,40,Bit 40: no substructure found
94,40,Bit 40: no substructure found
95,40,Bit 40: no substructure found
96,40,Bit 40: no substructure found
97,40,Bit 40: no substructure found
98,40,Bit 40: no substructure found
99,40,Bit 40: no substructure found
100,40,Bit 40: no substructure found
101,40,Bit 40: no substructure found
102,40,Bit 40: no substructure found
103,40,Bit 40: no substructure found
104,40,Bit 40: no substructure found
105,40,Bit 40: no substructure found
106,40,Bit 40: substructure detected but no common functional groups matched
107,40,Bit 40: no substructure found
108,40,Bit 40: no substructure found
109,40,Bit 40: no substructure found
110,40,Bit 40: no substructure found
111,40,Bit 40: no substructure found
112,40,Bit 40: no substructure found
113,40,Bit 40: no substructure found
114,40,Bit 40: no substructure found
115,40,Bit 40: no substructure found
116,40,Bit 40: no substructure found
117,40,Bit 40: no substructure found
118,40,Bit 40: no substructure found
119,40,Bit 40: no substructure found
120,40,Bit 40: no substructure found
121,40,Bit 40: no substructure found
122,40,Bit 40: no substructure found
123,40,Bit 40: no substructure found
124,40,Bit 40: no substructure found
125,40,Bit 40: no substructure found
126,40,Bit 40: no substructure found
127,40,Bit 40: no substructure found
128,40,Bit 40: no substructure found
129,40,Bit 40: no substructure found
